X,Y,Z,FALL,ACTION
0.42,-0.55,1.03,False,HAND_WAVING
0.57,-0.52,0.78,False,HAND_WAVING
0.74,-0.32,0.62,False,HAND_WAVING
0.76,-0.24,0.50,False,HAND_WAVING
0.85,-0.11,0.34,False,HAND_WAVING
0.62,-0.26,0.43,False,HAND_WAVING
1.09,-0.43,0.51,False,HAND_WAVING
1.32,-0.07,0.43,False,HAND_WAVING
1.07,0.19,0.34,False,HAND_WAVING
1.05,0.09,0.24,False,HAND_WAVING
0.99,0.00,0.19,False,HAND_WAVING
0.99,0.23,-0.00,False,HAND_WAVING
1.17,0.11,-0.02,False,HAND_WAVING
1.01,0.03,0.08,False,HAND_WAVING
0.88,0.60,0.20,False,HAND_WAVING
1.14,0.36,0.12,False,HAND_WAVING
0.97,0.31,-0.03,False,HAND_WAVING
1.17,0.16,0.09,False,HAND_WAVING
0.90,0.44,-0.12,False,HAND_WAVING
0.82,0.54,-0.39,False,HAND_WAVING
0.85,0.34,0.02,False,HAND_WAVING
0.83,0.34,0.21,False,HAND_WAVING
0.82,0.11,0.20,False,HAND_WAVING
0.87,0.58,0.67,False,HAND_WAVING
0.40,-0.07,0.92,False,HAND_WAVING
1.21,-0.03,1.05,False,HAND_WAVING
0.64,-0.04,0.95,False,HAND_WAVING
0.70,-0.05,0.97,False,HAND_WAVING
0.75,-0.07,0.78,False,HAND_WAVING
0.59,0.07,0.68,False,HAND_WAVING
0.63,0.03,1.01,False,HAND_WAVING
0.58,0.00,0.88,False,HAND_WAVING
0.49,-0.01,0.91,False,HAND_WAVING
0.44,0.00,0.93,False,HAND_WAVING
0.36,-0.00,0.97,False,HAND_WAVING
0.28,0.02,1.00,False,HAND_WAVING
0.17,0.02,1.00,False,HAND_WAVING
0.09,-0.04,1.02,False,HAND_WAVING
0.05,0.04,1.01,False,HAND_WAVING
-0.04,0.10,1.00,False,HAND_WAVING
0.00,0.03,1.00,False,HAND_WAVING
