X,Y,Z,FALL,ACTION
0.91,0.03,0.33,False,HAND_WAVING
0.77,0.04,0.26,False,HAND_WAVING
0.62,0.02,0.23,False,HAND_WAVING
0.42,0.05,0.19,False,HAND_WAVING
0.17,-0.02,0.32,False,HAND_WAVING
0.26,-0.11,0.34,False,HAND_WAVING
0.47,-0.22,0.41,False,HAND_WAVING
0.58,-0.34,0.58,False,HAND_WAVING
0.89,-0.29,0.63,False,HAND_WAVING
1.23,-0.26,0.72,False,HAND_WAVING
1.84,-0.19,0.63,False,HAND_WAVING
2.06,-0.32,0.67,False,HAND_WAVING
1.88,-0.03,0.57,False,HAND_WAVING
1.64,-0.24,0.74,False,HAND_WAVING
1.60,-0.21,0.73,False,HAND_WAVING
1.56,0.05,0.62,False,HAND_WAVING
1.56,0.57,0.37,False,HAND_WAVING
0.97,0.80,0.29,False,HAND_WAVING
0.77,0.49,0.38,False,HAND_WAVING
0.94,0.19,0.33,False,HAND_WAVING
1.12,-0.16,0.70,False,HAND_WAVING
1.46,-0.20,0.45,False,HAND_WAVING
1.19,-0.60,1.10,False,HAND_WAVING
1.75,-0.35,0.88,False,HAND_WAVING
1.20,-0.36,1.21,False,HAND_WAVING
1.27,0.00,0.88,False,HAND_WAVING
0.95,-0.07,0.88,False,HAND_WAVING
0.87,-0.12,0.78,False,HAND_WAVING
0.96,0.18,0.50,False,HAND_WAVING
0.81,0.11,0.47,False,HAND_WAVING
0.74,0.21,0.30,False,HAND_WAVING
0.72,0.10,0.23,False,HAND_WAVING
0.61,0.03,0.19,False,HAND_WAVING
0.60,0.01,0.15,False,HAND_WAVING
0.49,-0.04,0.20,False,HAND_WAVING
0.41,-0.08,0.31,False,HAND_WAVING
0.47,-0.04,0.38,False,HAND_WAVING
0.70,-0.05,0.42,False,HAND_WAVING
1.01,-0.21,0.49,False,HAND_WAVING
1.17,-0.19,0.62,False,HAND_WAVING
1.36,-0.23,0.70,False,HAND_WAVING
1.69,-0.21,0.74,False,HAND_WAVING
1.84,-0.11,0.70,False,HAND_WAVING
1.73,-0.06,0.71,False,HAND_WAVING
1.80,0.09,0.50,False,HAND_WAVING
1.58,0.29,0.36,False,HAND_WAVING
1.42,0.49,0.18,False,HAND_WAVING
1.23,0.53,0.18,False,HAND_WAVING
1.03,0.24,0.28,False,HAND_WAVING
0.80,0.26,0.27,False,HAND_WAVING
0.75,-0.04,0.49,False,HAND_WAVING
1.20,-0.16,0.38,False,HAND_WAVING
1.07,-0.07,0.56,False,HAND_WAVING
1.46,-0.36,0.77,False,HAND_WAVING
1.59,-0.26,0.77,False,HAND_WAVING
1.50,-0.26,0.90,False,HAND_WAVING
1.06,-0.26,1.05,False,HAND_WAVING
1.18,0.16,0.87,False,HAND_WAVING
0.93,0.07,0.89,False,HAND_WAVING
0.88,-0.03,0.73,False,HAND_WAVING
0.83,0.06,0.57,False,HAND_WAVING
0.79,0.07,0.44,False,HAND_WAVING
0.55,0.01,0.41,False,HAND_WAVING
0.62,-0.11,0.33,False,HAND_WAVING
0.77,0.02,0.21,False,HAND_WAVING
0.86,0.16,0.14,False,HAND_WAVING
0.83,0.14,0.13,False,HAND_WAVING
0.99,0.06,0.14,False,HAND_WAVING
1.10,0.08,0.14,False,HAND_WAVING
1.07,0.27,0.09,False,HAND_WAVING
1.21,0.36,0.00,False,HAND_WAVING
1.19,0.33,0.04,False,HAND_WAVING
1.11,0.43,0.04,False,HAND_WAVING
1.18,0.38,0.02,False,HAND_WAVING
1.04,0.34,0.11,False,HAND_WAVING
1.15,0.28,0.11,False,HAND_WAVING
1.18,0.35,0.07,False,HAND_WAVING
1.14,-0.01,0.14,False,HAND_WAVING
0.91,-0.35,0.30,False,HAND_WAVING
1.05,0.06,0.24,False,HAND_WAVING
1.04,0.08,0.18,False,HAND_WAVING
1.03,-0.03,0.15,False,HAND_WAVING
1.00,0.11,0.26,False,HAND_WAVING
0.95,-0.01,0.05,False,HAND_WAVING
0.89,0.13,0.01,False,HAND_WAVING
0.98,-0.06,0.16,False,HAND_WAVING
0.91,-0.09,-0.04,False,HAND_WAVING
0.95,-0.03,0.44,False,HAND_WAVING
0.83,0.16,0.70,False,HAND_WAVING
0.75,-0.02,0.99,False,HAND_WAVING
0.73,-0.06,0.89,False,HAND_WAVING
0.68,-0.07,0.88,False,HAND_WAVING
0.78,0.07,0.72,False,HAND_WAVING
0.58,0.41,0.76,False,HAND_WAVING
0.58,0.31,0.82,False,HAND_WAVING
0.50,0.20,0.89,False,HAND_WAVING
0.98,0.16,0.83,False,HAND_WAVING
0.61,0.59,0.84,False,HAND_WAVING
0.86,-0.14,0.57,False,HAND_WAVING
0.90,-0.04,0.68,False,HAND_WAVING
0.74,0.08,0.75,False,HAND_WAVING
0.84,0.03,0.65,False,HAND_WAVING
0.58,0.04,0.85,False,HAND_WAVING
0.35,-0.00,1.00,False,HAND_WAVING
-0.09,0.02,1.03,False,HAND_WAVING
0.04,-0.00,1.00,False,HAND_WAVING
0.01,-0.01,1.01,False,HAND_WAVING
