X,Y,Z,FALL,ACTION
0.56,0.18,0.05,False,HAND_WAVING
0.44,0.26,-0.02,False,HAND_WAVING
0.35,0.05,0.00,False,HAND_WAVING
0.27,-0.05,0.07,False,HAND_WAVING
0.42,0.03,0.12,False,HAND_WAVING
0.54,0.01,0.21,False,HAND_WAVING
0.57,-0.13,0.40,False,HAND_WAVING
0.64,-0.27,0.57,False,HAND_WAVING
1.09,-0.11,0.55,False,HAND_WAVING
1.28,0.17,0.50,False,HAND_WAVING
1.72,-0.42,0.97,False,HAND_WAVING
2.07,-0.20,0.83,False,HAND_WAVING
2.07,-0.37,0.67,False,HAND_WAVING
2.07,-0.15,0.41,False,HAND_WAVING
2.07,0.39,0.10,False,HAND_WAVING
1.34,0.88,-0.14,False,HAND_WAVING
0.98,0.49,0.02,False,HAND_WAVING
0.91,0.17,0.24,False,HAND_WAVING
1.41,0.33,0.40,False,HAND_WAVING
2.00,-0.30,1.01,False,HAND_WAVING
2.02,-0.25,1.27,False,HAND_WAVING
1.55,-0.83,1.80,False,HAND_WAVING
1.75,-0.20,1.42,False,HAND_WAVING
1.42,-0.05,1.23,False,HAND_WAVING
1.33,0.01,0.97,False,HAND_WAVING
1.02,0.07,0.76,False,HAND_WAVING
0.87,-0.07,0.52,False,HAND_WAVING
0.46,-0.31,0.45,False,HAND_WAVING
0.25,-0.02,0.25,False,HAND_WAVING
0.54,-0.02,0.11,False,HAND_WAVING
0.17,0.09,0.25,False,HAND_WAVING
0.27,0.10,0.26,False,HAND_WAVING
0.46,0.02,0.21,False,HAND_WAVING
0.57,-0.20,0.41,False,HAND_WAVING
0.93,-0.24,0.51,False,HAND_WAVING
1.59,-0.06,0.47,False,HAND_WAVING
1.57,0.19,0.60,False,HAND_WAVING
1.80,0.13,0.63,False,HAND_WAVING
1.95,0.31,0.57,False,HAND_WAVING
1.82,-0.27,0.72,False,HAND_WAVING
1.96,-0.31,0.52,False,HAND_WAVING
1.86,0.22,0.16,False,HAND_WAVING
1.39,0.93,-0.09,False,HAND_WAVING
1.43,1.05,-0.22,False,HAND_WAVING
1.10,0.20,0.21,False,HAND_WAVING
1.04,0.46,0.26,False,HAND_WAVING
0.97,0.19,0.55,False,HAND_WAVING
1.47,-0.02,0.76,False,HAND_WAVING
1.77,-0.16,0.97,False,HAND_WAVING
1.63,-0.48,1.15,False,HAND_WAVING
1.48,-0.34,1.14,False,HAND_WAVING
1.47,0.00,0.88,False,HAND_WAVING
1.17,-0.16,0.83,False,HAND_WAVING
1.22,-0.02,0.59,False,HAND_WAVING
1.19,0.04,0.45,False,HAND_WAVING
0.85,0.08,0.33,False,HAND_WAVING
0.73,0.11,0.20,False,HAND_WAVING
0.60,0.19,0.10,False,HAND_WAVING
0.54,0.08,0.07,False,HAND_WAVING
0.29,0.31,0.11,False,HAND_WAVING
0.29,-0.10,0.18,False,HAND_WAVING
0.13,-0.07,0.22,False,HAND_WAVING
0.39,-0.04,0.25,False,HAND_WAVING
0.49,-0.16,0.41,False,HAND_WAVING
1.15,-0.17,0.42,False,HAND_WAVING
1.98,0.00,0.42,False,HAND_WAVING
2.04,0.51,0.48,False,HAND_WAVING
2.07,0.84,0.35,False,HAND_WAVING
2.06,0.41,0.36,False,HAND_WAVING
1.92,0.20,0.23,False,HAND_WAVING
1.94,0.66,-0.06,False,HAND_WAVING
1.46,1.04,-0.12,False,HAND_WAVING
1.21,0.27,0.23,False,HAND_WAVING
0.96,0.00,0.31,False,HAND_WAVING
0.89,0.16,0.18,False,HAND_WAVING
0.98,-0.47,0.40,False,HAND_WAVING
1.48,-0.56,0.40,False,HAND_WAVING
0.84,-0.60,0.67,False,HAND_WAVING
1.09,-0.63,0.75,False,HAND_WAVING
1.00,-0.26,0.45,False,HAND_WAVING
0.90,-0.43,0.62,False,HAND_WAVING
0.84,-0.37,0.54,False,HAND_WAVING
0.92,-0.05,0.46,False,HAND_WAVING
1.05,0.16,0.34,False,HAND_WAVING
0.98,0.13,0.36,False,HAND_WAVING
0.98,0.25,0.25,False,HAND_WAVING
0.93,0.14,0.26,False,HAND_WAVING
1.02,0.18,0.15,False,HAND_WAVING
1.20,0.15,0.23,False,HAND_WAVING
1.06,0.16,0.16,False,HAND_WAVING
1.04,0.17,0.03,False,HAND_WAVING
0.92,0.37,-0.06,False,HAND_WAVING
0.89,0.37,0.37,False,HAND_WAVING
0.98,0.14,0.09,False,HAND_WAVING
0.84,0.20,0.57,False,HAND_WAVING
1.01,0.05,0.43,False,HAND_WAVING
0.62,0.15,1.08,False,HAND_WAVING
0.45,-0.02,0.87,False,HAND_WAVING
0.50,-0.00,0.89,False,HAND_WAVING
0.59,-0.10,0.97,False,HAND_WAVING
0.50,-0.20,1.04,False,HAND_WAVING
0.58,-0.06,1.26,False,HAND_WAVING
0.47,-0.25,0.87,False,HAND_WAVING
0.51,-0.11,1.02,False,HAND_WAVING
0.60,-0.27,1.27,False,HAND_WAVING
0.27,-0.01,1.01,False,HAND_WAVING
0.20,0.01,1.01,False,HAND_WAVING
