X,Y,Z,FALL,ACTION
0.60,0.20,0.26,False,HAND_WAVING
0.57,0.17,0.15,False,HAND_WAVING
0.58,0.20,0.07,False,HAND_WAVING
0.54,0.04,0.16,False,HAND_WAVING
0.45,0.07,0.27,False,HAND_WAVING
0.50,0.09,0.34,False,HAND_WAVING
0.68,0.06,0.51,False,HAND_WAVING
0.78,0.15,0.61,False,HAND_WAVING
1.11,0.26,0.72,False,HAND_WAVING
1.68,0.39,0.73,False,HAND_WAVING
1.95,0.62,0.47,False,HAND_WAVING
1.73,0.56,0.38,False,HAND_WAVING
1.67,0.46,0.35,False,HAND_WAVING
1.52,0.44,0.33,False,HAND_WAVING
1.57,0.29,0.21,False,HAND_WAVING
1.36,0.66,0.01,False,HAND_WAVING
1.13,1.05,-0.39,False,HAND_WAVING
0.82,0.72,-0.16,False,HAND_WAVING
1.17,0.15,0.15,False,HAND_WAVING
1.04,0.09,0.25,False,HAND_WAVING
1.44,0.06,0.57,False,HAND_WAVING
1.51,0.30,0.58,False,HAND_WAVING
1.50,0.21,0.87,False,HAND_WAVING
1.44,0.39,0.85,False,HAND_WAVING
1.31,0.51,0.78,False,HAND_WAVING
1.20,0.47,0.74,False,HAND_WAVING
1.14,0.49,0.55,False,HAND_WAVING
1.02,0.58,0.33,False,HAND_WAVING
0.97,0.22,0.38,False,HAND_WAVING
0.91,0.37,0.13,False,HAND_WAVING
0.86,0.34,0.02,False,HAND_WAVING
0.86,0.33,-0.05,False,HAND_WAVING
0.88,0.27,-0.08,False,HAND_WAVING
0.78,0.21,-0.15,False,HAND_WAVING
0.66,0.19,-0.14,False,HAND_WAVING
0.34,0.07,0.08,False,HAND_WAVING
0.35,-0.07,0.26,False,HAND_WAVING
0.49,0.04,0.25,False,HAND_WAVING
0.74,0.12,0.34,False,HAND_WAVING
1.20,0.03,0.45,False,HAND_WAVING
1.11,-0.00,0.64,False,HAND_WAVING
1.38,-0.12,0.86,False,HAND_WAVING
1.75,0.07,0.64,False,HAND_WAVING
2.07,0.25,0.39,False,HAND_WAVING
1.97,0.38,0.15,False,HAND_WAVING
1.76,0.08,0.24,False,HAND_WAVING
1.49,0.75,-0.31,False,HAND_WAVING
1.32,0.54,-0.17,False,HAND_WAVING
1.18,0.08,0.20,False,HAND_WAVING
0.94,-0.01,0.40,False,HAND_WAVING
0.96,-0.20,0.55,False,HAND_WAVING
1.19,-0.25,0.49,False,HAND_WAVING
1.30,-0.05,0.44,False,HAND_WAVING
1.39,-0.19,0.62,False,HAND_WAVING
1.10,-0.03,0.66,False,HAND_WAVING
1.31,0.07,0.61,False,HAND_WAVING
1.10,0.11,0.51,False,HAND_WAVING
0.84,-0.09,0.66,False,HAND_WAVING
0.91,0.08,0.40,False,HAND_WAVING
0.95,0.12,0.25,False,HAND_WAVING
0.91,-0.12,0.28,False,HAND_WAVING
0.93,-0.13,0.18,False,HAND_WAVING
0.95,-0.13,0.13,False,HAND_WAVING
1.01,-0.08,0.07,False,HAND_WAVING
1.05,0.07,-0.06,False,HAND_WAVING
1.09,0.00,-0.00,False,HAND_WAVING
1.00,0.17,-0.07,False,HAND_WAVING
1.11,0.13,-0.10,False,HAND_WAVING
0.96,0.12,-0.06,False,HAND_WAVING
1.00,0.13,-0.10,False,HAND_WAVING
1.08,0.09,-0.14,False,HAND_WAVING
1.16,0.06,-0.02,False,HAND_WAVING
0.95,-0.11,-0.07,False,HAND_WAVING
1.08,-0.07,0.05,False,HAND_WAVING
1.14,-0.13,0.07,False,HAND_WAVING
0.95,-0.37,-0.01,False,HAND_WAVING
1.11,-0.10,-0.07,False,HAND_WAVING
1.07,-0.16,0.15,False,HAND_WAVING
1.04,-0.20,0.04,False,HAND_WAVING
1.03,-0.03,0.09,False,HAND_WAVING
0.71,0.28,-0.55,False,HAND_WAVING
1.17,0.14,0.19,False,HAND_WAVING
0.95,0.06,-0.20,False,HAND_WAVING
0.87,0.11,0.57,False,HAND_WAVING
0.98,-0.02,0.36,False,HAND_WAVING
0.90,0.07,0.63,False,HAND_WAVING
0.89,0.16,0.71,False,HAND_WAVING
0.94,0.20,0.65,False,HAND_WAVING
1.04,0.12,0.59,False,HAND_WAVING
0.58,0.09,1.11,False,HAND_WAVING
0.65,-0.11,0.82,False,HAND_WAVING
0.66,-0.07,0.87,False,HAND_WAVING
0.66,-0.08,0.91,False,HAND_WAVING
0.47,-0.30,0.86,False,HAND_WAVING
0.35,-0.16,0.96,False,HAND_WAVING
0.26,-0.15,0.94,False,HAND_WAVING
0.12,-0.12,1.12,False,HAND_WAVING
0.14,-0.04,1.00,False,HAND_WAVING
0.04,0.01,1.01,False,HAND_WAVING
