TIME,X,Y,Z,ACTION
2700,-0.62,-0.04,7.80,BENDING_DOWN
2713,-0.51,-0.15,7.61,BENDING_DOWN
2726,-0.50,-0.30,7.40,BENDING_DOWN
2739,-0.60,-0.37,7.20,BENDING_DOWN
2752,-0.58,-0.43,7.33,BENDING_DOWN
2765,-0.79,-0.40,7.56,BENDING_DOWN
2778,-0.87,-0.19,7.80,BENDING_DOWN
2791,-0.98,-0.02,7.92,BENDING_DOWN
2804,-0.91,0.12,7.98,BENDING_DOWN
2817,-0.85,0.12,7.93,BENDING_DOWN
2830,-0.75,0.05,7.78,BENDING_DOWN
2843,-0.55,-0.06,7.47,BENDING_DOWN
2856,-0.44,-0.21,7.25,BENDING_DOWN
2869,-0.39,-0.33,7.35,BENDING_DOWN
2882,-0.38,-0.28,7.70,BENDING_DOWN
2895,-0.49,-0.11,7.97,BENDING_DOWN
2908,-0.53,0.04,8.03,BENDING_DOWN
2921,-0.71,0.02,7.98,BENDING_DOWN
2934,-0.76,0.00,7.93,BENDING_DOWN
2947,-0.75,-0.05,7.83,BENDING_DOWN
2960,-0.66,-0.15,7.71,BENDING_DOWN
2973,-0.62,-0.17,7.73,BENDING_DOWN
2986,-0.59,-0.13,7.77,BENDING_DOWN
2999,-0.71,0.00,7.91,BENDING_DOWN
3012,-0.70,0.26,7.87,BENDING_DOWN
3025,-0.69,0.46,7.72,BENDING_DOWN
3038,-0.63,0.51,7.72,BENDING_DOWN
3051,-0.56,0.60,7.64,BENDING_DOWN
3064,-0.41,0.63,7.65,BENDING_DOWN
3077,-0.30,0.52,7.83,BENDING_DOWN
3090,-0.24,0.47,7.93,BENDING_DOWN
3103,-0.27,0.44,7.84,BENDING_DOWN
3116,-0.42,0.40,7.85,BENDING_DOWN
3129,-0.49,0.42,7.92,BENDING_DOWN
3142,-0.47,0.47,8.10,BENDING_DOWN
3155,-0.34,0.55,8.30,BENDING_DOWN
3177,-0.37,0.43,8.93,BENDING_DOWN
3190,-0.36,0.35,8.98,BENDING_DOWN
3203,-0.33,0.30,9.15,BENDING_DOWN
3216,-0.54,0.26,9.62,BENDING_DOWN
3229,-0.60,0.46,9.69,BENDING_DOWN
3242,-0.39,0.73,9.70,BENDING_DOWN
3255,-0.31,0.83,9.64,BENDING_DOWN
3268,-0.31,0.83,9.67,BENDING_DOWN
3281,-0.29,0.79,9.62,BENDING_DOWN
3294,-0.38,0.61,9.70,BENDING_DOWN
3307,-0.51,0.41,9.99,BENDING_DOWN
3320,-0.54,0.36,10.26,BENDING_DOWN
3333,-0.49,0.41,10.35,BENDING_DOWN
3346,-0.50,0.42,10.36,BENDING_DOWN
3359,-0.45,0.43,10.18,BENDING_DOWN
3372,-0.41,0.46,9.95,BENDING_DOWN
3385,-0.40,0.50,9.73,BENDING_DOWN
3398,-0.33,0.50,9.72,BENDING_DOWN
3411,-0.41,0.29,9.98,BENDING_DOWN
3424,-0.49,0.06,10.40,BENDING_DOWN
3437,-0.47,-0.08,10.69,BENDING_DOWN
3450,-0.52,-0.04,10.79,BENDING_DOWN
3463,-0.56,0.13,10.75,BENDING_DOWN
3476,-0.60,0.34,10.51,BENDING_DOWN
3489,-0.57,0.46,10.23,BENDING_DOWN
3502,-0.38,0.51,9.95,BENDING_DOWN
3515,-0.13,0.38,9.79,BENDING_DOWN
3528,0.16,0.13,9.67,BENDING_DOWN
3541,0.49,-0.09,9.62,BENDING_DOWN
3554,0.76,-0.22,9.49,BENDING_DOWN
3567,0.95,-0.35,9.42,BENDING_DOWN
3580,0.96,-0.43,9.38,BENDING_DOWN
3593,0.96,-0.45,9.21,BENDING_DOWN
3606,0.92,-0.40,9.11,BENDING_DOWN
3619,0.93,-0.26,8.98,BENDING_DOWN
3632,0.88,-0.14,8.90,BENDING_DOWN
3645,0.84,-0.14,8.93,BENDING_DOWN
3658,0.72,-0.35,8.94,BENDING_DOWN
3671,0.61,-0.53,9.02,BENDING_DOWN
3684,0.58,-0.66,9.28,BENDING_DOWN
3697,0.44,-0.70,9.45,BENDING_DOWN
3710,0.29,-0.61,9.56,BENDING_DOWN
3723,0.10,-0.42,9.60,BENDING_DOWN
3736,0.01,-0.26,9.48,BENDING_DOWN
3749,-0.10,-0.12,9.35,BENDING_DOWN
3762,-0.25,0.00,9.25,BENDING_DOWN
3775,-0.36,0.17,9.18,BENDING_DOWN
3788,-0.46,0.29,9.24,BENDING_DOWN
3801,-0.55,0.44,9.31,BENDING_DOWN
3814,-0.58,0.63,9.44,BENDING_DOWN
3827,-0.68,0.74,9.48,BENDING_DOWN
3840,-0.73,0.73,9.47,BENDING_DOWN
3853,-0.70,0.69,9.44,BENDING_DOWN
3866,-0.60,0.59,9.48,BENDING_DOWN
3879,-0.47,0.52,9.42,BENDING_DOWN
3892,-0.38,0.44,9.45,BENDING_DOWN
3905,-0.31,0.45,9.46,BENDING_DOWN
3918,-0.23,0.49,9.52,BENDING_DOWN
3931,-0.17,0.53,9.60,BENDING_DOWN
