TIME,X,Y,Z,ACTION
6088,-1.45,0.85,6.68,WALKING
6101,-1.36,0.95,6.64,WALKING
6114,-1.31,1.08,6.65,WALKING
6129,-1.21,1.20,6.64,WALKING
6142,-1.14,1.25,6.72,WALKING
6155,-1.21,1.22,6.79,WALKING
6168,-1.35,1.03,7.00,WALKING
6181,-1.51,0.83,7.17,WALKING
6194,-1.76,0.67,7.34,WALKING
6207,-1.87,0.61,7.54,WALKING
6220,-1.98,0.57,7.66,WALKING
6233,-2.01,0.35,7.72,WALKING
6246,-2.19,0.16,7.83,WALKING
6259,-2.41,-0.05,7.96,WALKING
6272,-2.63,-0.39,8.21,WALKING
6285,-2.81,-0.79,8.46,WALKING
6298,-3.18,-1.27,8.68,WALKING
6311,-3.67,-1.79,8.80,WALKING
6324,-4.01,-2.20,8.94,WALKING
6339,-4.22,-2.58,9.14,WALKING
6352,-4.22,-2.85,9.32,WALKING
6365,-4.22,-3.02,9.48,WALKING
6378,-4.12,-3.10,9.57,WALKING
6391,-4.06,-3.13,9.48,WALKING
6404,-3.82,-3.10,9.48,WALKING
6417,-3.47,-2.97,9.44,WALKING
6430,-3.25,-2.73,9.49,WALKING
6443,-3.08,-2.55,9.59,WALKING
6456,-2.80,-2.32,9.72,WALKING
6469,-2.61,-2.20,9.84,WALKING
6482,-2.50,-2.24,10.01,WALKING
6495,-2.47,-2.30,10.15,WALKING
6508,-2.55,-2.37,10.26,WALKING
6521,-2.45,-2.48,10.31,WALKING
6534,-2.31,-2.57,10.27,WALKING
6547,-2.21,-2.64,10.24,WALKING
6562,-2.08,-2.75,10.27,WALKING
6575,-1.99,-2.79,10.34,WALKING
6588,-1.89,-2.81,10.46,WALKING
6601,-1.76,-2.77,10.56,WALKING
6614,-1.61,-2.75,10.54,WALKING
6627,-1.50,-2.80,10.54,WALKING
6640,-1.44,-2.85,10.53,WALKING
6653,-1.44,-2.88,10.56,WALKING
6666,-1.49,-2.87,10.65,WALKING
6679,-1.51,-2.87,10.71,WALKING
6692,-1.61,-2.91,10.87,WALKING
6705,-1.85,-2.97,10.99,WALKING
6718,-2.25,-3.07,11.12,WALKING
6731,-2.65,-3.17,11.26,WALKING
6744,-3.05,-3.18,11.40,WALKING
6757,-3.39,-3.13,11.50,WALKING
6772,-3.86,-3.20,11.61,WALKING
6785,-4.31,-3.31,11.68,WALKING
6798,-4.79,-3.43,11.72,WALKING
6811,-5.20,-3.51,11.69,WALKING
6824,-5.38,-3.54,11.60,WALKING
6837,-5.42,-3.49,11.40,WALKING
6850,-5.40,-3.41,11.02,WALKING
6863,-5.32,-3.35,10.46,WALKING
6876,-5.22,-3.31,9.80,WALKING
6889,-5.12,-3.30,9.13,WALKING
6902,-5.13,-3.37,8.49,WALKING
6915,-5.23,-3.47,7.98,WALKING
6928,-5.38,-3.60,7.76,WALKING
6941,-5.39,-3.52,7.79,WALKING
6954,-5.34,-3.29,7.91,WALKING
6967,-5.34,-3.06,8.09,WALKING
6982,-5.52,-2.92,8.25,WALKING
6995,-5.61,-2.78,8.31,WALKING
7008,-5.58,-2.56,8.26,WALKING
7021,-5.40,-2.32,8.12,WALKING
7034,-5.14,-2.06,7.90,WALKING
7047,-4.88,-1.86,7.60,WALKING
7060,-4.67,-1.69,7.32,WALKING
7073,-4.46,-1.52,6.91,WALKING
7086,-4.20,-1.32,6.58,WALKING
7099,-3.96,-1.09,6.27,WALKING
7112,-3.79,-0.90,6.02,WALKING
7125,-3.56,-0.69,5.87,WALKING
7138,-3.24,-0.58,5.88,WALKING
7151,-3.10,-0.51,5.92,WALKING
7164,-3.00,-0.51,6.02,WALKING
7177,-2.98,-0.55,6.18,WALKING
7190,-3.00,-0.71,6.31,WALKING
7205,-3.03,-0.95,6.46,WALKING
7218,-3.06,-1.29,6.65,WALKING
7231,-3.24,-1.70,6.81,WALKING
7244,-3.73,-2.08,6.97,WALKING
7257,-4.11,-2.37,7.08,WALKING
7270,-4.35,-2.55,7.28,WALKING
7283,-4.55,-2.66,7.52,WALKING
7296,-4.69,-2.68,7.85,WALKING
7309,-4.73,-2.63,8.21,WALKING
7322,-4.81,-2.57,8.60,WALKING
7335,-4.94,-2.51,8.96,WALKING
7348,-5.20,-2.61,9.16,WALKING
7361,-5.58,-2.85,9.35,WALKING
7374,-6.02,-3.16,9.45,WALKING
7387,-6.38,-3.44,9.62,WALKING
7400,-6.70,-3.63,9.85,WALKING
7415,-6.87,-3.77,10.04,WALKING
7428,-6.90,-3.84,10.02,WALKING
7441,-6.81,-3.83,9.75,WALKING
7454,-6.55,-3.74,9.25,WALKING
7467,-6.02,-3.56,8.65,WALKING
